title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
グレイテストドライバー,Greatest Driver,1607,MSX2,TAE1017a.bin,TAE1017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1607
グレイテストドライバー,Greatest Driver,1665,MSX2,TAE1017a.bin,TAE1017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1665
グレイランサー,Gley Lancer,1357,Mega Drive,NCS0031a.bin,NCS0031.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1357
クロスブレイム,Cross Blaim,351,MSX,DBS1007a.bin,DBS1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=351
クロックタワー,Clock Tower,1407,SFC,SNT0025a.bin,SNT0025.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1407
けっきょく南極大冒険,Kekkyoku Nankyoku Daibouken,1228,MSX,KNM1008a.bin,KNM1008.bmp,KNM1008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1228
ケロ助の寒中訓練,Kerosuke no Kanchuu Kunren,788,PC-9801,COM0038a.bin,COM0038.bmp,COM0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=788
ケロ助の寒中訓練 ,Kerosuke no Kanchuu Kunren,925,PC-9801,COM0038a.bin,COM0038.bmp,COM0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=925
ケロ助の極寒地獄,Kerosuke no Gokkan Jigoku,1416,MSX2,COM1028a.bin,COM1028.bmp,COM1028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1416
ゴーファーの野望・EPISODE II,Gofer no Yabou - Episode II,1280,MSX,KNM1006a.bin,KNM1006.bmp,KNM1006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1280
コズミック・ファンタジー 冒険少年ユウ,Cosmic Fantasy - Bouken Shounen Yuu,1475,PC Engine,TEL0065a.bin,TEL0065.bmp,TEL0065m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1475
コズミック・ファンタジー2 冒険少年バン,Cosmic Fantasy 2 - Bouken Shounen Ban,1480,PC Engine,TEL0066a.bin,TEL0066.bmp,TEL0066m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1480
コズミックソルジャー,Cosmic Soldier,149,PC-8801,KSK0013a.bin,KSK0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=149
コスモスコンピュータ1，100円セット【2021夏のトリプルキャンペーン限定】,"Cosmos Computer 1, 100-en Set (2021 Natsu no Triple Campaign Gentei)",1642,Other,COS0012a.bin,COS0012.bmp,COS0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1642
コスモポリス ギャリバン,Cosmo Polis - Galivan,1253,FC,NTB0010a.bin,NTB0010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1253
コスモポリス ギャリバン ,Cosmo Polis - Galivan,952,SFC,NTB0003a.bin,NTB0003.bmp,NTB0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=952
コテ・DE・メクール,Kote de Mekuru,1052,PC-9801,COM0054a.bin,COM0054.bmp,COM0054m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1052
コテ・DE・メクール ,Kote de Mekuru,956,PC-9801,COM0054a.bin,COM0054.bmp,COM0054m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=956
コナミのサッカー,Konami no Soccer,1236,MSX,KNM1012a.bin,KNM1012.bmp,KNM1012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1236
コブラコマンド,Cobra Command,840,FC,GMD0001a.bin,GMD0001.bmp,GMD0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=840
ゴルフ倶楽部 バーディ・ラッシュ,Golf Club Birdy Rush,868,FC,GMD0005a.bin,GMD0005.bmp,GMD0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=868
コンパイル1，100円セット【2021夏のトリプルキャンペーン限定】,"Compile 1,100-en Set (2021 Natsu no Triple Campaign Gentei)",1643,Other,COM0081a.bin,COM0081.bmp,COM0081m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1643
コンパイルシューティングコレクション,Compile Shooting Collection,598,MSX,PCOM0015a.bin,PCOM0015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=598
コンバットライブス,The Combat Tribes,927,SFC,MIL0012a.bin,MIL0012.bmp,MIL0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=927
ザ・キング・オブ・ファイターズ '94 ,"Combatribes '94, The",918,NEOGEO,SKP0002a.bin,SKP0002.bmp,SKP0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=918
ザ・キング・オブ・ファイターズ '94 ,"Combatribes '94, The",1018,NEOGEO,SKP0002a.bin,SKP0002.bmp,SKP0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1018
ザ・グレイル・ハンター,"Grail Hunter, The",1397,PC-9801,TEL0064a.bin,TEL0064.bmp,TEL0064m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1397
ザ・スキーム,"Scheme, The",200,PC-8801,BOT0005a.bin,BOT0005.bmp,BOT0005m.bin,BOT0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=200
ザ・スキーム,"Scheme, The",1288,PC-8801,BOT0042a.bin,BOT0042.bmp,BOT0042m.bin,BOT0042d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1288
ザ・ナイトオブワンダーランド,"Knight of Wonderland, The",1219,FM-7,HAM0013a.bin,HAM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1219
ザ・ナイトオブワンダーランド,Adventure #2 - The Knight of Wonderland,1745,FM-7,HAM0013a.bin,,,,https://www.amusement-center.com/project/egg/game/?product_id=1745
ザ・病院,"Byouin, The",1684,PC-8801,PSK0001a.bin,PSK0001.bmp,PSK0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1684
サイオブレード,Psy-O-Blade,43,PC-9801,TAE0006a.bin,TAE0006.bmp,TAE0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=43
サイオブレード,Psy-O-Blade,1343,PC-9801,TAE0031a.bin,TAE0031.bmp,TAE0031m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1343
サイオブレード,Psy-O-Blade,1516,PC-8801,TAE0033a.bin,TAE0033.bmp,TAE0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1516
サイオブレード,Psy-O-Blade,1663,PC-8801,TAE0033a.bin,TAE0033.bmp,TAE0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1663
サイオブレード,Psy-O-Blade,1753,PC-9801,TAE0031a.bin,TAE0031.bmp,TAE0031m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1753
サイキックウォー,Psychic War - Cosmic Soldier 2,143,PC-8801,KSK0003a.bin,KSK0003.bmp,KSK0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=143
サイキックウォー,Psychic War - Cosmic Soldier 2,512,MSX,KSK1007a.bin,KSK1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=512
サイキックウォー,Psychic War - Cosmic Soldier 2,1131,PC-8801mkIISR,KSK0026a.bin,KSK0026.bmp,KSK0026m.bin,KSK0026d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1131
サイキックシティ,Psychic City,414,PC-8801,HOT0011a.bin,HOT0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=414
サイコドリーム,Psycho Dream,1001,SFC,TEL0048a.bin,TEL0048.bmp,TEL0048m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1001
サイコワールド,Psycho World,550,MSX2,HRZ1001a.bin,HRZ1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=550
サイドポケット,Side Pocket,870,Mega Drive,GMD0013a.bin,GMD0013.bmp,GMD0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=870
サイドポケット,Side Pocket,1000,SFC,GMD0022a.bin,GMD0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1000
サイバーコア,Cyber Core,1086,X68000,SPS0003a.bin,SPS0003.bmp,SPS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1086
サイレントデバッガーズ,Silent Debuggers,1387,PC Engine,GMD0027a.bin,GMD0027.bmp,GMD0027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1387
サイレントメビウス,Silent Moebius,1598,PC-9801,GNX0004a.bin,GNX0004.bmp,GNX0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1598
サッカーリーグ ウィナーズカップ ,Soccer League - Winner's Cup,854,FC,GMD0003a.bin,GMD0003.bmp,GMD0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=854
ザナック,Zanac,945,MSX,COM1002a.bin,COM1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=945
ザナック,Zanac,1002,MSX,COM1002a.bin,COM1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1002
ザナック,Zanac,1305,FC,COM6001a.bin,COM6001.bmp,COM6001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1305
ザナック（海外Version）,Zanac (Kaigai Version),1670,FC,COM6003a.bin,COM6003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1670
ザナックEX,Zanac EX,964,MSX2,COM0053a.bin,COM0053.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=964
ザナックEX ,Zanac EX,944,MSX2,COM0053a.bin,COM0053.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=944
ザナドゥ,Xanadu,532,FM-7,FAL0064a.bin,FAL0064.bmp,FAL0064m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=532
ザナドゥ,Xanadu,1079,MSX,FAL1056a.bin,FAL1056.bmp,FAL1056m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1079
ザナドゥ ,Xanadu,1068,PC-8801,FAL0101a.bin,FAL0101.bmp,FAL0101m.bin,FAL0101d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1068
ザナドゥ シナリオII ,Xanadu Scenario II,1069,PC-8801,FAL0102a.bin,FAL0102.bmp,FAL0102m.bin,FAL0102d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1069
ザナドゥ／ザナドゥシナリオII,Xanadu + Xanadu Scenario II,67,PC-8801,FAL0003a.bin,FAL0003.bmp,FAL0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=67
サバッシュ,Zavas,104,PC-8801,POP0001a.bin,POP0001.bmp,POP0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=104
サバッシュ,Zavas,1065,X68000,POP0004a.bin,POP0004.bmp,POP0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1065
サバッシュ,Zavas,1127,PC-8801,POP0005a.bin,POP0005.bmp,POP0005m.bin,POP0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1127
サバッシュⅡ,Zavas II,567,PC-9801,POP0003a.bin,POP0003.bmp,POP0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=567
サブナック,Sabnack,313,PC-9801,KSK0019a.bin,KSK0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=313
サブナック,Sabnack,1365,PC-9801,KSK0038a.bin,KSK0038.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1365
サブナック,Sabnack,1483,X68000,KSK0044a.bin,KSK0044.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1483
サムライキング メガスオンZ,Samurai King - Megas On Z,1403,MSX2,COM1026a.bin,COM1026.bmp,COM1026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1403
サラダの国のトマト姫,Salad no Kuni no Tomato-hime,281,PC-8801,HUD0001a.bin,HUD0001.bmp,HUD0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=281
さる山天国,Saruyama Tengoku,713,PC-9801,COM0013a.bin,COM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=713
シーザーの野望,Caesar no Yabou,1152,Mega Drive,MCN0005a.bin,MCN0005.bmp,MCN0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1152
シーザーの野望II,Caesar no Yabou II,1232,Mega Drive,MCN0009a.bin,MCN0009.bmp,MCN0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1232
ジェルダ,Jelda,450,FM-7,CAR0002a.bin,CAR0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=450
ジェルダ,Jelda,1666,FM-7,CAR0002a.bin,CAR0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1666
ジェルダ,Jelda,1728,PC-6001mkII,,,,,https://www.amusement-center.com/project/egg/game/?product_id=1728
ジェルダ2,Jelda 2,453,FM-7,CAR0003a.bin,CAR0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=453
ジェルダ2,Jelda 2,1711,FM-7,CAR0003a.bin,CAR0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1711
ジグソーアドベンチャー,Jigsaw Adventure,561,PC-8801,SYS0030a.bin,SYS0030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=561
システムサコム1，100円セット【2021夏のトリプルキャンペーン限定】,"System Sacom 1,100-en Set (2021 Natsu no Triple Campaign Gentei)",1644,Other,SAC0030a.bin,SAC0030.bmp,SAC0030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1644
シティコネクション ,City Connection,886,FC,JLC0007a.bin,JLC0007.bmp,JLC0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=886
ジノーグ,Gynoug,1346,Mega Drive,NCS0029a.bin,NCS0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1346
ジハード,Jehard,1534,PC-8801,XTA0024a.bin,XTA0024.bmp,XTA0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1534
ジハード,Jehard,1790,PC-8801mkIISR,XTA0024a.bin,XTA0024.bmp,XTA0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1790
ジャガー5,Jagur 5,309,MSX,HUD1001a.bin,HUD1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=309
ジャグラーストーン,Juggler Stone,456,PC-8801,RIV0021a.bin,RIV0021.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=456
じゃじゃ丸の大冒険,Jajamaru no Daibouken,861,FC,JLC0003a.bin,JLC0003.bmp,JLC0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=861
シャティ,Chatty,161,PC-8801,SAC0009a.bin,SAC0009.bmp,,SAC0009d.bin,https://www.amusement-center.com/project/egg/game/?product_id=161
シャティ,Chatty,1734,PC-8801mkIISR,SAC0009a.bin,SAC0009.bmp,,SAC0009d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1734
ジャパンバッシング,Japan Bashing,1116,PC-9801,SYS0046a.bin,SYS0046.bmp,SYS0046m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1116
ジャブーンランナー,Juboom Runner,1409,MSX2,COM1027a.bin,COM1027.bmp,COM1027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1409
シャロム 魔城伝説III 完結編,Shalom - Majou Densetsu III - Kanketsu-hen,1330,MSX,KNM1014a.bin,KNM1014.bmp,KNM1014m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1330
シュヴァルツシルト 〜狂嵐の銀河〜,Schwarzschild - Kyouran no Ginga,148,MSX2,KSK1001a.bin,KSK1001.bmp,KSK1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=148
シュヴァルツシルト 狂嵐の銀河,Schwarzschild - Kyouran no Ginga,1334,MSX2,KSK1009a.bin,KSK1009.bmp,KSK1009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1334
シュヴァルツシルト 狂嵐の銀河,Schwarzschild - Kyouran no Ginga,1428,PC-9801,KSK0041a.bin,KSK0041.bmp,KSK0041m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1428
シュヴァルツシルトII 〜帝国の背信〜,Schwarzschild II - Teikoku no Haishin,152,MSX2,KSK1005a.bin,KSK1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=152
シュヴァルツシルトII 帝國ノ背信,Schwarzschild II - Teikoku no Haishin,1495,MSX2,KSK1011a.bin,KSK1011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1495
ショックトルーパーズ ,Shock Troopers,921,NEOGEO,SKP0004a.bin,SKP0004.bmp,SKP0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=921
ショックトルーパーズ ,Shock Troopers,1021,NEOGEO,SKP0004a.bin,SKP0004.bmp,SKP0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1021
シルバーゴースト,Silver Ghost,28,PC-8801,KUR0002a.bin,KUR0002.bmp,KUR0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=28
シルバーゴースト,Silver Ghost,1523,PC-8801,KUR0021a.bin,KUR0021.bmp,KUR0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1523
シルフィード,Silpheed,124,PC-8801,GAR0002a.bin,GAR0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=124
シルフィード,Silpheed,125,FM77AV,GAR0003a.bin,GAR0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=125
シルフィード,Silpheed,1093,PC-8801,GAR0013a.bin,GAR0013.bmp,GAR0013m.bin,GAR0013d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1093
スーパー バーディ・ラッシュ,Super Birdie Rush,936,SFC,GMD0016a.bin,GMD0016.bmp,GMD0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=936
スーパーアラビアン ,Super Arabian,839,FC,SNT0007a.bin,SNT0007.bmp,SNT0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=839
スーパーウルトラベースボール,Super Ultra Baseball,1457,SFC,CBE0002a.bin,CBE0002.bmp,CBE0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1457
スーパーコックス,Super Cooks,1527,MSX2,COM1037a.bin,COM1037.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1527
スーパーシュヴァルツシルト,Super Schwarzschild,1174,PC Engine,KSK0029a.bin,KSK0029.bmp,KSK0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1174
スーパーシュヴァルツシルト2,Super Schwarzschild 2,1217,PC Engine,KSK0030a.bin,KSK0030.bmp,KSK0030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1217
スーパーチャイニーズ,Super Chinese,1461,FC,CBE0003a.bin,CBE0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1461
スーパートリトーン,Super Tritorn,1610,MSX2,CBR1002a.bin,CBR1002.bmp,CBR1002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1610
スーパーボウリング,Super Bowling,1344,SFC,ATN0007a.bin,ATN0007.bmp,ATN0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1344
スーパーレイドック,Super Laydock,58,X1,TAE0013a.bin,TAE0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=58
スーパーレイドック ミッションストライカー,Super Laydock - Mission Striker,1593,MSX,TAE1016a.bin,TAE1016.bmp,TAE1016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1593
スーパーレイドック ミッションストライカー,Super Laydock - Mission Striker,1636,X1,TAE0043a.bin,TAE0043.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1636
スーパーレイドック ミッションストライカー,Super Laydock - Mission Striker,1789,X1,TAE0043a.bin,TAE0043.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1789
